eps,dataset,expertType,model,f1,precision,recall,llmName
0.3,Criminal,Non-expert,KNN,0.4117346543497075,0.42896741376309305,0.4122893954410307,None
0.4,Criminal,Non-expert,KNN,0.39575626942160363,0.4119660504302801,0.39516728624535313,None
0.5,Criminal,Non-expert,KNN,0.38731307997718667,0.40792860194829944,0.388459250446163,None
0.6,Criminal,Non-expert,KNN,0.37301657849076814,0.3897484219964862,0.3744733581164808,None
0.7,Criminal,Non-expert,KNN,0.36067316450546666,0.3769662208953251,0.36647546207775655,None
0.8,Criminal,Non-expert,KNN,0.3340210687073756,0.34731292977372236,0.33605947955390336,None
0.9,Criminal,Non-expert,KNN,0.3095875672047897,0.3302393680685512,0.317911434236616,None
0.1,Criminal,Non-expert,SVM,0.234895865942259,0.256292422679218,0.30460624071322434,None
0.2,Criminal,Non-expert,SVM,0.25501105381447087,0.23419641713511496,0.29814126394052043,None
0.3,Criminal,Non-expert,SVM,0.2547795381509171,0.23435025470279613,0.2958374628344896,None
0.4,Criminal,Non-expert,SVM,0.2536485167343701,0.24019023910234913,0.30111524163568776,None
0.5,Criminal,Non-expert,SVM,0.24733442102183875,0.22850819594374971,0.2873289708506841,None
0.6,Criminal,Non-expert,SVM,0.25404745279653623,0.23891532490095915,0.3008674101610905,None
0.7,Criminal,Non-expert,SVM,0.2550972744739092,0.22874026494577906,0.29041852560016995,None
0.8,Criminal,Non-expert,SVM,0.2564161171034541,0.23108853544633876,0.28977695167286244,None
0.9,Criminal,Non-expert,SVM,0.25345324340728054,0.22798666638772783,0.2883344348975545,None
0.1,Victim,human,Bayesian Network,0.46937705781400707,0.4871051793151278,0.5051020408163265,None
0.2,Victim,human,Bayesian Network,0.4044589236150444,0.4483959148393387,0.45268542199488493,None
0.3,Victim,human,Bayesian Network,0.42079714607206087,0.4355090122015176,0.46075085324232085,None
0.4,Victim,human,Bayesian Network,0.41570266702366876,0.4073162235648102,0.4468629961587708,None
0.5,Victim,human,Bayesian Network,0.3961945644784136,0.4044991392309238,0.4323770491803279,None
0.6,Victim,human,Bayesian Network,0.3893767517583812,0.40112246153961506,0.4184457728437233,None
0.7,Victim,human,Bayesian Network,0.3771131722502742,0.39434078852099935,0.3967789165446559,None
0.8,Victim,human,Bayesian Network,0.3564246925955698,0.3658283450715001,0.37668161434977576,None
0.9,Victim,human,Bayesian Network,0.3091047674621034,0.3399211330095512,0.3120728929384966,None
0.1,Victim,llm,Bayesian Network,0.4658125384283205,0.47088284132550656,0.5,ChatGLM4Flash
0.2,Victim,llm,Bayesian Network,0.4637481363240274,0.47042413236781067,0.4961636828644501,ChatGLM4Flash
0.3,Victim,llm,Bayesian Network,0.3985800641935737,0.4412608465798724,0.4522184300341297,ChatGLM4Flash
0.4,Victim,llm,Bayesian Network,0.4172346996847653,0.42023849162203963,0.46350832266325226,ChatGLM4Flash
0.5,Victim,llm,Bayesian Network,0.40641737257433014,0.422348428754237,0.41700819672131145,ChatGLM4Flash
0.6,Victim,llm,Bayesian Network,0.37709958505591107,0.39042936113510485,0.4107600341588386,ChatGLM4Flash
0.7,Victim,llm,Bayesian Network,0.36811537162142666,0.3582506424757541,0.40043923865300146,ChatGLM4Flash
0.8,Victim,llm,Bayesian Network,0.36657364973564355,0.37626881429482045,0.3920563741191544,ChatGLM4Flash
0.9,Victim,llm,Bayesian Network,0.3302404034280791,0.3646735586745555,0.32801822323462415,ChatGLM4Flash
0.1,Victim,Non-expert,Random Forest,0.5369869340089212,0.5354223989016615,0.5510204081632653,None
0.2,Victim,Non-expert,Random Forest,0.5962284404272158,0.596836240098472,0.6010230179028133,None
0.3,Victim,Non-expert,Random Forest,0.5643261435761325,0.5648729781808511,0.5716723549488054,None
0.4,Victim,Non-expert,Random Forest,0.5487094451008747,0.5525234264186027,0.5544174135723432,None
0.5,Victim,Non-expert,Random Forest,0.5131691044409274,0.5119664368322755,0.5235655737704918,None
0.6,Victim,Non-expert,Random Forest,0.49422946728384326,0.48946498516265186,0.5098206660973527,None
0.7,Victim,Non-expert,Random Forest,0.471713554498762,0.4675217341647186,0.4868228404099561,None
0.8,Victim,Non-expert,Random Forest,0.44624523191062704,0.4459961006243418,0.4638052530429212,None
0.9,Victim,Non-expert,Random Forest,0.40858848204566994,0.4082530625823784,0.44646924829157175,None
0.1,Victim,Non-expert,Decision Tree,0.5066884887564981,0.5165617471348752,0.5051020408163265,None
0.2,Victim,Non-expert,Decision Tree,0.5532764128816945,0.5594474622783998,0.5549872122762148,None
0.3,Victim,Non-expert,Decision Tree,0.4929708072217185,0.5101075979953613,0.49146757679180886,None
0.4,Victim,Non-expert,Decision Tree,0.4996788126376469,0.51758826963335,0.4967989756722151,None
0.5,Victim,Non-expert,Decision Tree,0.47479502157029885,0.4872380499893646,0.4723360655737705,None
0.6,Victim,Non-expert,Decision Tree,0.43687111019302344,0.4433411593958748,0.43381725021349277,None
0.7,Victim,Non-expert,Decision Tree,0.44393447999222974,0.45148203117540375,0.43997071742313326,None
0.8,Victim,Non-expert,Decision Tree,0.3928680445987781,0.40512934332769257,0.3862908392056374,None
0.9,Victim,Non-expert,Decision Tree,0.3562349297632851,0.37087563844383487,0.34851936218678814,None
0.1,Victim,Non-expert,KNN,0.44160539297261703,0.4542986010899982,0.44387755102040816,None
0.2,Victim,Non-expert,KNN,0.4677733247286714,0.4854559955999653,0.4731457800511509,None
0.3,Victim,Non-expert,KNN,0.44552698101447513,0.4638145368003662,0.45563139931740615,None
0.4,Victim,Non-expert,KNN,0.4322865706111817,0.46293280653791924,0.44430217669654287,None
0.5,Victim,Non-expert,KNN,0.41430629276523795,0.41838768129489756,0.4323770491803279,None
0.6,Victim,Non-expert,KNN,0.4147819778367561,0.4207911237460436,0.4286934244235696,None
0.7,Victim,Non-expert,KNN,0.4062362182456125,0.4156836784625533,0.42093704245973645,None
0.8,Victim,Non-expert,KNN,0.3765897131080975,0.38421876138929123,0.3862908392056374,None
0.9,Victim,Non-expert,KNN,0.3495144894440272,0.36095134299732934,0.3701594533029613,None
0.1,Victim,Non-expert,SVM,0.3333333333333333,0.25,0.5,None
0.2,Victim,Non-expert,SVM,0.32062470887054956,0.238623504555831,0.4884910485933504,None
0.3,Victim,Non-expert,SVM,0.2906605849893145,0.21229134876352668,0.46075085324232085,None
0.4,Victim,Non-expert,SVM,0.29359582292930414,0.21483996517810158,0.46350832266325226,None
0.5,Victim,Non-expert,SVM,0.2780218888399379,0.20139495431335663,0.4487704918032787,None
0.6,Victim,Non-expert,SVM,0.2847461942162511,0.2071765648780922,0.4551665243381725,None
0.7,Victim,Non-expert,SVM,0.2841611028051294,0.20667207586888436,0.4546120058565154,None
0.8,Victim,Non-expert,SVM,0.2817527197613352,0.3777723024359796,0.4516335682254965,None
0.9,Victim,Non-expert,SVM,0.27978827205708084,0.2029102303329684,0.45045558086560367,None
0.1,Criminal,human,Bayesian Network,0.3402053645323436,0.3522554288535565,0.3655274888558692,None
0.2,Criminal,human,Bayesian Network,0.35662950310956193,0.3691822113792374,0.37397769516728624,None
0.3,Criminal,human,Bayesian Network,0.3553389312689194,0.35721637385407784,0.36521308225966304,None
0.4,Criminal,human,Bayesian Network,0.330961152256307,0.35704933397475247,0.3553903345724907,None
0.5,Criminal,human,Bayesian Network,0.3340324964806686,0.3707730351213834,0.3599048185603807,None
0.6,Criminal,human,Bayesian Network,0.33107777391552,0.33658101507158944,0.3449814126394052,None
0.7,Criminal,human,Bayesian Network,0.33949902238499513,0.34323218894344254,0.3477799022732101,None
0.8,Criminal,human,Bayesian Network,0.3157152423471316,0.33150960207364844,0.33624535315985127,None
0.9,Criminal,human,Bayesian Network,0.30196970537204226,0.31091432912936484,0.3144415069398546,None
0.1,Criminal,llm,Bayesian Network,0.33803431029946207,0.35345407540355533,0.35809806835066865,ChatGLM4Flash
0.2,Criminal,llm,Bayesian Network,0.3213688682309439,0.3496005871453241,0.3442379182156134,ChatGLM4Flash
0.3,Criminal,llm,Bayesian Network,0.3351296211373021,0.3516056475148325,0.35678889990089196,ChatGLM4Flash
0.4,Criminal,llm,Bayesian Network,0.33346194950766267,0.35001130489119275,0.3579925650557621,ChatGLM4Flash
0.5,Criminal,llm,Bayesian Network,0.3247989376130471,0.3428734888453865,0.34741225461035097,ChatGLM4Flash
0.6,Criminal,llm,Bayesian Network,0.3398651986362418,0.35616358550630545,0.3615861214374225,ChatGLM4Flash
0.7,Criminal,llm,Bayesian Network,0.3223398249502888,0.3325569093849408,0.34501805821117487,ChatGLM4Flash
0.8,Criminal,llm,Bayesian Network,0.31479463207438374,0.3264161814390886,0.33141263940520443,ChatGLM4Flash
0.9,Criminal,llm,Bayesian Network,0.3082346422595499,0.3237008959069093,0.3225380039656312,ChatGLM4Flash
0.1,Victim,human,Bayesian Network,0.39893412290519287,0.4014671694764862,0.44387755102040816,None
0.2,Victim,human,Bayesian Network,0.43463257610786954,0.44604148580140496,0.4731457800511509,None
0.3,Victim,human,Bayesian Network,0.40905999162780193,0.432311310183199,0.447098976109215,None
0.4,Victim,human,Bayesian Network,0.4221050583210939,0.4417604536706472,0.4468629961587708,None
0.5,Victim,human,Bayesian Network,0.391502629733255,0.41133756501541796,0.4323770491803279,None
0.6,Victim,human,Bayesian Network,0.4063971185351011,0.41861786279713264,0.4210076857386849,None
0.7,Victim,human,Bayesian Network,0.3865872812753047,0.40015318107611736,0.4055636896046852,None
0.8,Victim,human,Bayesian Network,0.3545173276856458,0.35420589572083355,0.3850096092248559,None
0.9,Victim,human,Bayesian Network,0.310326755933058,0.3868764732767985,0.3143507972665148,None
0.1,Victim,llm,Bayesian Network,0.43794775085694443,0.4442633047224884,0.4846938775510204,ChatGLM4Flash
0.2,Victim,llm,Bayesian Network,0.4323427761435101,0.4217714326660992,0.47570332480818417,ChatGLM4Flash
0.3,Victim,llm,Bayesian Network,0.3865674622365839,0.4135896306023061,0.447098976109215,ChatGLM4Flash
0.4,Victim,llm,Bayesian Network,0.4030537674448646,0.4183151843922593,0.43661971830985913,ChatGLM4Flash
0.5,Victim,llm,Bayesian Network,0.40834345469792477,0.44506090357978156,0.4487704918032787,ChatGLM4Flash
0.6,Victim,llm,Bayesian Network,0.3819716419521308,0.39805088370436914,0.41588385994876176,ChatGLM4Flash
0.7,Victim,llm,Bayesian Network,0.3813818182201371,0.41088455666940044,0.40775988286969256,ChatGLM4Flash
0.8,Victim,llm,Bayesian Network,0.3760011105356528,0.4022744236106543,0.3709160794362588,ChatGLM4Flash
0.9,Victim,llm,Bayesian Network,0.2977701561433904,0.3341839288554194,0.32687927107061504,ChatGLM4Flash
0.1,Criminal,human,Bayesian Network,0.37465421164170387,0.4049156535567821,0.39078751857355126,None
0.2,Criminal,human,Bayesian Network,0.35416492065527977,0.3605401947913759,0.37100371747211897,None
0.3,Criminal,human,Bayesian Network,0.3467979566931151,0.35861472835750363,0.3632309217046581,None
0.4,Criminal,human,Bayesian Network,0.34968325078324464,0.3525706367189839,0.3643122676579926,None
0.5,Criminal,human,Bayesian Network,0.341230079312279,0.35670111486247774,0.3622843545508626,None
0.6,Criminal,human,Bayesian Network,0.3450805949122035,0.3597009112658582,0.3643122676579926,None
0.7,Criminal,human,Bayesian Network,0.32665890765562383,0.3283808751120028,0.3420437646059061,None
0.8,Criminal,human,Bayesian Network,0.3258359418672899,0.3384036336045477,0.33680297397769515,None
0.9,Criminal,human,Bayesian Network,0.3035662923452334,0.3134824043569245,0.3152676801057502,None
0.1,Criminal,llm,Bayesian Network,0.2896156729944744,0.28988440077228045,0.3343239227340267,ChatGLM4Flash
0.2,Criminal,llm,Bayesian Network,0.3109549939804792,0.3284261604791595,0.33903345724907064,ChatGLM4Flash
0.3,Criminal,llm,Bayesian Network,0.3009185114348902,0.32898390513304904,0.3409316154608523,ChatGLM4Flash
0.4,Criminal,llm,Bayesian Network,0.2906894475421121,0.3089918224209335,0.3215613382899628,ChatGLM4Flash
0.5,Criminal,llm,Bayesian Network,0.2842669013863498,0.31287108444157136,0.32123735871505055,ChatGLM4Flash
0.6,Criminal,llm,Bayesian Network,0.280190649627409,0.3227301186308643,0.33011152416356876,ChatGLM4Flash
0.7,Criminal,llm,Bayesian Network,0.28092644891304536,0.30027565109401416,0.31442532398555345,ChatGLM4Flash
0.8,Criminal,llm,Bayesian Network,0.27892294262572337,0.3111210903036146,0.3226765799256506,ChatGLM4Flash
0.9,Criminal,llm,Bayesian Network,0.2857845266873923,0.29130529306472985,0.31047587574355584,ChatGLM4Flash
0.1,Victim,human,Bayesian Network,0.45456132763664475,0.4488344372836854,0.5,None
0.2,Victim,human,Bayesian Network,0.3919351336629226,0.4023637215861861,0.43478260869565216,None
0.3,Victim,human,Bayesian Network,0.4188093702442051,0.41797462850125766,0.4539249146757679,None
0.4,Victim,human,Bayesian Network,0.39495856306344623,0.40923729742978604,0.41613316261203587,None
0.5,Victim,human,Bayesian Network,0.417882534720248,0.4457303485622718,0.45594262295081966,None
0.6,Victim,human,Bayesian Network,0.39165224474653565,0.38631528332583737,0.41417591801878734,None
0.7,Victim,human,Bayesian Network,0.39191343717755006,0.40314070567968474,0.41874084919472915,None
0.8,Victim,human,Bayesian Network,0.36396883526448975,0.3602686080069481,0.38244714926329276,None
0.9,Victim,human,Bayesian Network,0.3249413825990707,0.38197905281697364,0.34339407744874717,None
0.1,Victim,llm,Bayesian Network,0.3867305874314791,0.4142287234042553,0.4387755102040816,ChatGLM4Flash
0.2,Victim,llm,Bayesian Network,0.3866172469109755,0.42810769837057056,0.4578005115089514,ChatGLM4Flash
0.3,Victim,llm,Bayesian Network,0.38428310825213474,0.437996021751044,0.4522184300341297,ChatGLM4Flash
0.4,Victim,llm,Bayesian Network,0.3811856827935849,0.4258667247317347,0.44814340588988477,ChatGLM4Flash
0.5,Victim,llm,Bayesian Network,0.35195692958542124,0.3704848440837766,0.4323770491803279,ChatGLM4Flash
0.6,Victim,llm,Bayesian Network,0.373260738260552,0.41569809099569494,0.43296327924850553,ChatGLM4Flash
0.7,Victim,llm,Bayesian Network,0.3880986812363508,0.38353184677347796,0.41947291361639827,ChatGLM4Flash
0.8,Victim,llm,Bayesian Network,0.3548848765711062,0.3563870218521773,0.40614990390775146,ChatGLM4Flash
0.9,Victim,llm,Bayesian Network,0.33311299551088797,0.347212862652799,0.36560364464692485,ChatGLM4Flash
0.1,Criminal,human,Bayesian Network,0.3404668657635276,0.3623459205863341,0.362555720653789,None
0.2,Criminal,human,Bayesian Network,0.34083313957058675,0.35894128796836955,0.3620817843866171,None
0.3,Criminal,human,Bayesian Network,0.34213224135375075,0.3572442997131013,0.3597621407333994,None
0.4,Criminal,human,Bayesian Network,0.34011772253549544,0.3611891636449731,0.36022304832713753,None
0.5,Criminal,human,Bayesian Network,0.3362910517923027,0.34888005810659733,0.3539559785841761,None
0.6,Criminal,human,Bayesian Network,0.3305417351096797,0.34181839509792683,0.34993804213135066,None
0.7,Criminal,human,Bayesian Network,0.3255611380213273,0.34373336110042596,0.34735500318674317,None
0.8,Criminal,human,Bayesian Network,0.32269546971814655,0.32558757350699535,0.33234200743494424,None
0.9,Criminal,human,Bayesian Network,0.3109598929385135,0.32135532840807135,0.3159286186384666,None
0.1,Criminal,llm,Bayesian Network,0.2545741714385589,0.304573871222963,0.3075780089153046,ChatGLM4Flash
0.2,Criminal,llm,Bayesian Network,0.272321135494075,0.29045655113101554,0.31524163568773234,ChatGLM4Flash
0.3,Criminal,llm,Bayesian Network,0.2520093077458885,0.38157514878113324,0.30673934588701685,ChatGLM4Flash
0.4,Criminal,llm,Bayesian Network,0.26365857735930964,0.2828939847429967,0.30892193308550187,ChatGLM4Flash
0.5,Criminal,llm,Bayesian Network,0.2656615289993618,0.3294961717821363,0.3194527067221892,ChatGLM4Flash
0.6,Criminal,llm,Bayesian Network,0.2772026145064601,0.3255369059630136,0.3179677819083023,ChatGLM4Flash
0.7,Criminal,llm,Bayesian Network,0.2711164668540156,0.29043652136628645,0.30911408540471635,ChatGLM4Flash
0.8,Criminal,llm,Bayesian Network,0.25959548503234664,0.2954088537374638,0.30855018587360594,ChatGLM4Flash
0.9,Criminal,llm,Bayesian Network,0.24182405613713942,0.2584363268172256,0.28519497686715134,ChatGLM4Flash
0.1,Victim,human,Bayesian Network,0.4688533001421994,0.534215941293015,0.5102040816326531,None
0.2,Victim,human,Bayesian Network,0.4108619135656578,0.46189208085546746,0.45524296675191817,None
0.3,Victim,human,Bayesian Network,0.38653239131992523,0.3950997373290313,0.4283276450511945,None
0.4,Victim,human,Bayesian Network,0.4216107233975742,0.43669735638879514,0.4494238156209987,None
0.5,Victim,human,Bayesian Network,0.39172726035357547,0.4113357928542844,0.42418032786885246,None
0.6,Victim,human,Bayesian Network,0.3892919238328749,0.4056006847582827,0.426131511528608,None
0.7,Victim,human,Bayesian Network,0.3696167345803449,0.3751070973630147,0.3857979502196193,None
0.8,Victim,human,Bayesian Network,0.37008365464842596,0.39760734411448423,0.37732222934016657,None
0.9,Victim,human,Bayesian Network,0.29272401118545727,0.3843523122732427,0.2984054669703872,None
0.1,Victim,llm,Bayesian Network,0.47262470278549906,0.49350471967558956,0.5102040816326531,ChatGLM4Flash
0.2,Victim,llm,Bayesian Network,0.41833532917101285,0.45025938458751824,0.46547314578005117,ChatGLM4Flash
0.3,Victim,llm,Bayesian Network,0.41004665436591514,0.44805186313954115,0.46245733788395904,ChatGLM4Flash
0.4,Victim,llm,Bayesian Network,0.3728498154702181,0.3830852077419425,0.4212548015364917,ChatGLM4Flash
0.5,Victim,llm,Bayesian Network,0.3888715343274497,0.4060085581186969,0.42315573770491804,ChatGLM4Flash
0.6,Victim,llm,Bayesian Network,0.40985848154581944,0.4229299699145236,0.4210076857386849,ChatGLM4Flash
0.7,Victim,llm,Bayesian Network,0.37077291490970277,0.3731517138112959,0.3806734992679356,ChatGLM4Flash
0.8,Victim,llm,Bayesian Network,0.3734191973990722,0.3969879583249485,0.37540038436899426,ChatGLM4Flash
0.9,Victim,llm,Bayesian Network,0.3323764728223955,0.3519046933446883,0.33940774487471526,ChatGLM4Flash
0.1,Criminal,human,Bayesian Network,0.3661268255897105,0.374083762682597,0.3818722139673105,None
0.2,Criminal,human,Bayesian Network,0.3507505010738802,0.3701595195323659,0.3680297397769517,None
0.3,Criminal,human,Bayesian Network,0.3543192092068435,0.36718731698477064,0.379583746283449,None
0.4,Criminal,human,Bayesian Network,0.33549703840037964,0.35108876843146664,0.3553903345724907,None
0.5,Criminal,human,Bayesian Network,0.3388552089309539,0.3527193245704862,0.3604997025580012,None
0.6,Criminal,human,Bayesian Network,0.33427815626940827,0.34546177454937305,0.3509293680297398,None
0.7,Criminal,human,Bayesian Network,0.3393643028449743,0.35306157776464386,0.3516039940514128,None
0.8,Criminal,human,Bayesian Network,0.29514889771789804,0.3287032699998146,0.31226765799256506,None
0.9,Criminal,human,Bayesian Network,0.2927744799174192,0.3105383546619448,0.30237937871777926,None
0.1,Criminal,llm,Bayesian Network,0.27641816956220977,0.32569949198108056,0.34026745913818723,Qwen
0.2,Criminal,llm,Bayesian Network,0.28475641201289265,0.3015008990699169,0.3226765799256506,Qwen
0.3,Criminal,llm,Bayesian Network,0.2591835985670698,0.36935763009724154,0.3225966303270565,Qwen
0.4,Criminal,llm,Bayesian Network,0.2921464054634635,0.3148019471409194,0.33680297397769515,Qwen
0.5,Criminal,llm,Bayesian Network,0.2754023553480807,0.3166618444618257,0.3298631766805473,Qwen
0.6,Criminal,llm,Bayesian Network,0.26413398447946684,0.3808601921328517,0.32589838909541513,Qwen
0.7,Criminal,llm,Bayesian Network,0.24586849244287928,0.3191981006116463,0.31102613129381773,Qwen
0.8,Criminal,llm,Bayesian Network,0.2707299010472054,0.3072482127130682,0.324907063197026,Qwen
0.9,Criminal,llm,Bayesian Network,0.30092495844594375,0.2924026554947311,0.3152676801057502,Qwen
0.1,Victim,human,Bayesian Network,0.4176350964735477,0.4840872021323149,0.4744897959183674,None
0.2,Victim,human,Bayesian Network,0.3821784609517774,0.4003723437140826,0.4398976982097187,None
0.3,Victim,human,Bayesian Network,0.41324532797487656,0.43058807481565076,0.44880546075085326,None
0.4,Victim,human,Bayesian Network,0.41712445076429266,0.4339804901526645,0.45966709346991036,None
0.5,Victim,human,Bayesian Network,0.37782617888183434,0.3894913677681304,0.42008196721311475,None
0.6,Victim,human,Bayesian Network,0.3818349140658731,0.3862373347084327,0.4201537147736977,None
0.7,Victim,human,Bayesian Network,0.3578892191848585,0.36210242651728247,0.39824304538799415,None
0.8,Victim,human,Bayesian Network,0.3433457088758047,0.36101169080954965,0.33888532991672005,None
0.9,Victim,human,Bayesian Network,0.3203882891415871,0.33724287555911364,0.3234624145785877,None
0.1,Victim,llm,Bayesian Network,0.33635251762360874,0.36710112616475166,0.4489795918367347,Qwen
0.2,Victim,llm,Bayesian Network,0.3490179323030868,0.312451520718514,0.4782608695652174,Qwen
0.3,Victim,llm,Bayesian Network,0.3218479031805508,0.3187066311307071,0.4351535836177474,Qwen
0.4,Victim,llm,Bayesian Network,0.36576144375862973,0.3620284507608451,0.469910371318822,Qwen
0.5,Victim,llm,Bayesian Network,0.338971578350285,0.29656586531108053,0.4610655737704918,Qwen
0.6,Victim,llm,Bayesian Network,0.3284035584165614,0.3394543242707712,0.4406490179333903,Qwen
0.7,Victim,llm,Bayesian Network,0.33293499698863005,0.36227970774028206,0.43997071742313326,Qwen
0.8,Victim,llm,Bayesian Network,0.30554890239735294,0.32024219293885375,0.4509929532351057,Qwen
0.9,Victim,llm,Bayesian Network,0.33801700587869465,0.32514563313257094,0.46070615034168566,Qwen
0.1,Criminal,human,Bayesian Network,0.3558476797331086,0.3760060662867862,0.37147102526002973,None
0.2,Criminal,human,Bayesian Network,0.35325068910467217,0.35635093163330267,0.36951672862453533,None
0.3,Criminal,human,Bayesian Network,0.36235064020408325,0.3723323822515953,0.3820614469772052,None
0.4,Criminal,human,Bayesian Network,0.33514911959172916,0.34825866091215246,0.35315985130111527,None
0.5,Criminal,human,Bayesian Network,0.3485651215798961,0.36729852167968685,0.36644854253420583,None
0.6,Criminal,human,Bayesian Network,0.34401161609109626,0.3513062691142195,0.35613382899628254,None
0.7,Criminal,human,Bayesian Network,0.32100545822875115,0.33437246099091783,0.3356702783089016,None
0.8,Criminal,human,Bayesian Network,0.32170159782681873,0.32955330964616947,0.33736059479553904,None
0.9,Criminal,human,Bayesian Network,0.31327474953612655,0.32462214412046253,0.32171183079973564,None
0.1,Criminal,llm,Bayesian Network,0.26763284870334775,0.26172715726156204,0.2912332838038633,Qwen
0.2,Criminal,llm,Bayesian Network,0.28912005054785545,0.28635427466901625,0.3182156133828996,Qwen
0.3,Criminal,llm,Bayesian Network,0.2630655879658596,0.27096976404523504,0.2923686818632309,Qwen
0.4,Criminal,llm,Bayesian Network,0.21898427386260866,0.3006356259785949,0.29814126394052043,Qwen
0.5,Criminal,llm,Bayesian Network,0.26365403249267527,0.25409711701321047,0.2992266508030934,Qwen
0.6,Criminal,llm,Bayesian Network,0.18002076897547453,0.2540847003098668,0.2731102850061958,Qwen
0.7,Criminal,llm,Bayesian Network,0.2649875826640042,0.2820558666712305,0.29424261737837265,Qwen
0.8,Criminal,llm,Bayesian Network,0.2688174557183979,0.27944122779008085,0.2975836431226766,Qwen
0.9,Criminal,llm,Bayesian Network,0.20925041655366353,0.3012757087383631,0.28982154659616655,Qwen
0.1,Victim,human,Bayesian Network,0.3498919124244604,0.4334113863927698,0.3877551020408163,None
0.2,Victim,human,Bayesian Network,0.44315191596381825,0.43669717772692607,0.47570332480818417,None
0.3,Victim,human,Bayesian Network,0.43273895057544515,0.4451655390610006,0.4726962457337884,None
0.4,Victim,human,Bayesian Network,0.39629752783873373,0.4247006618071242,0.44174135723431496,None
0.5,Victim,human,Bayesian Network,0.3852395328588837,0.390979807731454,0.41905737704918034,None
